Point_ID,Annotation,Region,X,Y,Z
1275,0,0,35298,31174,0
1276,0,0,35290,31174,0
1277,0,0,35267,31182,0
1278,0,0,35259,31190,0
1279,0,0,35244,31197,0
1280,0,0,35236,31197,0
1281,0,0,35229,31197,0
1282,0,0,35221,31205,0
1283,0,0,35213,31205,0
1284,0,0,35206,31212,0
1285,0,0,35198,31212,0
1286,0,0,35183,31220,0
1287,0,0,35175,31228,0
1288,0,0,35167,31243,0
1289,0,0,35159,31251,0
1290,0,0,35152,31259,0
1291,0,0,35144,31266,0
1292,0,0,35136,31281,0
1293,0,0,35129,31281,0
1294,0,0,35121,31297,0
1295,0,0,35114,31304,0
1296,0,0,35106,31312,0
1297,0,0,35098,31327,0
1298,0,0,35083,31343,0
1299,0,0,35083,31358,0
1300,0,0,35068,31366,0
1301,0,0,35068,31381,0
1302,0,0,35068,31396,0
1303,0,0,35052,31419,0
1304,0,0,35045,31427,0
1305,0,0,35045,31434,0
1306,0,0,35045,31450,0
1307,0,0,35037,31457,0
1308,0,0,35029,31465,0
1309,0,0,35029,31480,0
1310,0,0,35029,31488,0
1311,0,0,35022,31496,0
1312,0,0,35014,31511,0
1313,0,0,35014,31519,0
1314,0,0,35014,31526,0
1315,0,0,35006,31534,0
1316,0,0,34999,31549,0
1317,0,0,34999,31557,0
1318,0,0,34991,31565,0
1319,0,0,34983,31580,0
1320,0,0,34976,31587,0
1321,0,0,34968,31595,0
1322,0,0,34968,31603,0
1323,0,0,34961,31610,0
1324,0,0,34953,31626,0
1325,0,0,34945,31649,0
1326,0,0,34938,31649,0
1327,0,0,34938,31664,0
1328,0,0,34938,31679,0
1329,0,0,34930,31687,0
1330,0,0,34930,31702,0
1331,0,0,34915,31725,0
1332,0,0,34915,31733,0
1333,0,0,34915,31740,0
1334,0,0,34915,31748,0
1335,0,0,34907,31756,0
1336,0,0,34907,31771,0
1337,0,0,34899,31786,0
1338,0,0,34899,31794,0
1339,0,0,34899,31802,0
1340,0,0,34899,31809,0
1341,0,0,34892,31817,0
1342,0,0,34892,31825,0
1343,0,0,34892,31832,0
1344,0,0,34892,31840,0
1345,0,0,34884,31840,0
1346,0,0,34884,31848,0
1347,0,0,34884,31855,0
1348,0,0,34884,31863,0
1349,0,0,34884,31871,0
1350,0,0,34876,31893,0
1351,0,0,34876,31916,0
1352,0,0,34869,31932,0
1353,0,0,34869,31939,0
1354,0,0,34861,31947,0
1355,0,0,34861,31962,0
1356,0,0,34861,31970,0
1357,0,0,34861,31985,0
1358,0,0,34861,31993,0
1359,0,0,34861,32016,0
1360,0,0,34861,32031,0
1361,0,0,34861,32046,0
1362,0,0,34861,32054,0
1363,0,0,34861,32069,0
1364,0,0,34861,32077,0
1365,0,0,34861,32100,0
1366,0,0,34861,32123,0
1367,0,0,34861,32131,0
1368,0,0,34861,32146,0
1369,0,0,34861,32154,0
1370,0,0,34861,32161,0
1371,0,0,34861,32184,0
1372,0,0,34869,32207,0
1373,0,0,34876,32222,0
1374,0,0,34876,32238,0
1375,0,0,34884,32253,0
1376,0,0,34892,32268,0
1377,0,0,34907,32299,0
1378,0,0,34915,32314,0
1379,0,0,34922,32337,0
1380,0,0,34938,32360,0
1381,0,0,34953,32383,0
1382,0,0,34968,32406,0
1383,0,0,34976,32429,0
1384,0,0,34983,32437,0
1385,0,0,34991,32452,0
1386,0,0,35014,32467,0
1387,0,0,35029,32498,0
1388,0,0,35045,32528,0
1389,0,0,35060,32551,0
1390,0,0,35068,32567,0
1391,0,0,35083,32582,0
1392,0,0,35091,32613,0
1393,0,0,35106,32636,0
1394,0,0,35114,32658,0
1395,0,0,35129,32681,0
1396,0,0,35144,32720,0
1397,0,0,35167,32750,0
1398,0,0,35190,32796,0
1399,0,0,35205,32811,0
1400,0,0,35213,32834,0
1401,0,0,35228,32850,0
1402,0,0,35228,32865,0
1403,0,0,35236,32873,0
1404,0,0,35251,32896,0
1405,0,0,35251,32903,0
1406,0,0,35259,32919,0
1407,0,0,35274,32949,0
1408,0,0,35282,32964,0
1409,0,0,35289,32995,0
1410,0,0,35305,33010,0
1411,0,0,35305,33026,0
1412,0,0,35312,33033,0
1413,0,0,35320,33056,0
1414,0,0,35328,33064,0
1415,0,0,35335,33079,0
1416,0,0,35343,33102,0
1417,0,0,35351,33110,0
1418,0,0,35358,33125,0
1419,0,0,35366,33140,0
1420,0,0,35381,33171,0
1421,0,0,35397,33186,0
1422,0,0,35412,33209,0
1423,0,0,35420,33217,0
1424,0,0,35420,33232,0
1425,0,0,35435,33248,0
1426,0,0,35442,33263,0
1427,0,0,35450,33270,0
1428,0,0,35458,33286,0
1429,0,0,35473,33309,0
1430,0,0,35481,33324,0
1431,0,0,35488,33332,0
1432,0,0,35496,33355,0
1433,0,0,35511,33378,0
1434,0,0,35519,33385,0
1435,0,0,35527,33393,0
1436,0,0,35534,33416,0
1437,0,0,35542,33431,0
1438,0,0,35550,33446,0
1439,0,0,35565,33462,0
1440,0,0,35580,33485,0
1441,0,0,35595,33515,0
1442,0,0,35611,33538,0
1443,0,0,35626,33561,0
1444,0,0,35634,33576,0
1445,0,0,35649,33592,0
1446,0,0,35649,33599,0
1447,0,0,35657,33607,0
1448,0,0,35664,33622,0
1449,0,0,35664,33630,0
1450,0,0,35687,33653,0
1451,0,0,35703,33668,0
1452,0,0,35710,33691,0
1453,0,0,35718,33699,0
1454,0,0,35726,33707,0
1455,0,0,35733,33722,0
1456,0,0,35741,33729,0
1457,0,0,35741,33737,0
1458,0,0,35756,33760,0
1459,0,0,35771,33775,0
1460,0,0,35771,33791,0
1461,0,0,35787,33814,0
1462,0,0,35802,33829,0
1463,0,0,35825,33860,0
1464,0,0,35833,33882,0
1465,0,0,35840,33890,0
1466,0,0,35856,33921,0
1467,0,0,35871,33936,0
1468,0,0,35879,33944,0
1469,0,0,35886,33959,0
1470,0,0,35901,33982,0
1471,0,0,35924,34005,0
1472,0,0,35947,34028,0
1473,0,0,35970,34058,0
1474,0,0,35993,34081,0
1475,0,0,36016,34112,0
1476,0,0,36062,34150,0
1477,0,0,36093,34188,0
1478,0,0,36131,34219,0
1479,0,0,36146,34234,0
1480,0,0,36154,34249,0
1481,0,0,36185,34272,0
1482,0,0,36208,34288,0
1483,0,0,36238,34318,0
1484,0,0,36269,34333,0
1485,0,0,36292,34349,0
1486,0,0,36322,34372,0
1487,0,0,36338,34387,0
1488,0,0,36368,34410,0
1489,0,0,36376,34418,0
1490,0,0,36399,34441,0
1491,0,0,36445,34486,0
1492,0,0,36475,34525,0
1493,0,0,36514,34563,0
1494,0,0,36536,34586,0
1495,0,0,36552,34616,0
1496,0,0,36567,34632,0
1497,0,0,36582,34655,0
1498,0,0,36598,34670,0
1499,0,0,36598,34685,0
1500,0,0,36613,34701,0
1501,0,0,36628,34724,0
1502,0,0,36644,34747,0
1503,0,0,36667,34785,0
1504,0,0,36682,34800,0
1505,0,0,36689,34823,0
1506,0,0,36705,34838,0
1507,0,0,36728,34861,0
1508,0,0,36743,34884,0
1509,0,0,36751,34900,0
1510,0,0,36758,34922,0
1511,0,0,36804,34976,0
1512,0,0,36827,34999,0
1513,0,0,36858,35030,0
1514,0,0,36881,35060,0
1515,0,0,36888,35083,0
1516,0,0,36911,35106,0
1517,0,0,36934,35129,0
1518,0,0,36950,35152,0
1519,0,0,36965,35175,0
1520,0,0,36973,35183,0
1521,0,0,36988,35206,0
1522,0,0,36995,35228,0
1523,0,0,37011,35251,0
1524,0,0,37026,35274,0
1525,0,0,37041,35297,0
1526,0,0,37057,35320,0
1527,0,0,37072,35336,0
1528,0,0,37095,35359,0
1529,0,0,37118,35381,0
1530,0,0,37148,35420,0
1531,0,0,37179,35435,0
1532,0,0,37210,35466,0
1533,0,0,37233,35489,0
1534,0,0,37263,35519,0
1535,0,0,37294,35542,0
1536,0,0,37317,35565,0
1537,0,0,37340,35596,0
1538,0,0,37378,35619,0
1539,0,0,37401,35649,0
1540,0,0,37416,35665,0
1541,0,0,37439,35687,0
1542,0,0,37454,35703,0
1543,0,0,37470,35726,0
1544,0,0,37493,35756,0
1545,0,0,37531,35795,0
1546,0,0,37546,35818,0
1547,0,0,37569,35840,0
1548,0,0,37607,35879,0
1549,0,0,37638,35909,0
1550,0,0,37661,35925,0
1551,0,0,37669,35948,0
1552,0,0,37684,35963,0
1553,0,0,37715,35993,0
1554,0,0,37745,36024,0
1555,0,0,37776,36055,0
1556,0,0,37822,36093,0
1557,0,0,37852,36124,0
1558,0,0,37875,36154,0
1559,0,0,37913,36192,0
1560,0,0,37936,36223,0
1561,0,0,37982,36277,0
1562,0,0,38021,36315,0
1563,0,0,38082,36376,0
1564,0,0,38120,36414,0
1565,0,0,38151,36445,0
1566,0,0,38189,36483,0
1567,0,0,38212,36498,0
1568,0,0,38242,36529,0
1569,0,0,38273,36552,0
1570,0,0,38296,36575,0
1571,0,0,38319,36590,0
1572,0,0,38342,36621,0
1573,0,0,38388,36659,0
1574,0,0,38434,36705,0
1575,0,0,38510,36774,0
1576,0,0,38548,36797,0
1577,0,0,38556,36804,0
1578,0,0,38564,36820,0
1579,0,0,38594,36835,0
1580,0,0,38617,36858,0
1581,0,0,38648,36881,0
1582,0,0,38678,36919,0
1583,0,0,38740,36957,0
1584,0,0,38763,36973,0
1585,0,0,38778,36988,0
1586,0,0,38816,37019,0
1587,0,0,38839,37034,0
1588,0,0,38862,37042,0
1589,0,0,38885,37057,0
1590,0,0,38908,37072,0
1591,0,0,38931,37087,0
1592,0,0,38962,37118,0
1593,0,0,39000,37133,0
1594,0,0,39030,37141,0
1595,0,0,39046,37149,0
1596,0,0,39069,37126,0
1597,0,0,39076,37126,0
1598,0,0,39099,37126,0
1599,0,0,39122,37134,0
1600,0,0,39153,37134,0
1601,0,0,39183,37141,0
1602,0,0,39222,37149,0
1603,0,0,39252,37149,0
1604,0,0,39267,37149,0
1605,0,0,39283,37149,0
1606,0,0,39321,37157,0
1607,0,0,39367,37164,0
1608,0,0,39398,37172,0
1609,0,0,39420,37172,0
1610,0,0,39443,37187,0
1611,0,0,39451,37187,0
1612,0,0,39466,37187,0
1613,0,0,39474,37195,0
1614,0,0,39497,37203,0
1615,0,0,39512,37218,0
1616,0,0,39528,37226,0
1617,0,0,39543,37241,0
1618,0,0,39558,37249,0
1619,0,0,39566,37256,0
1620,0,0,39581,37264,0
1621,0,0,39604,37279,0
1622,0,0,39619,37287,0
1623,0,0,39635,37294,0
1624,0,0,39658,37310,0
1625,0,0,39681,37325,0
1626,0,0,39711,37340,0
1627,0,0,39749,37363,0
1628,0,0,39772,37371,0
1629,0,0,39788,37379,0
1630,0,0,39795,37379,0
1631,0,0,39818,37394,0
1632,0,0,39849,37417,0
1633,0,0,39895,37455,0
1634,0,0,39910,37463,0
1635,0,0,39941,37486,0
1636,0,0,39971,37509,0
1637,0,0,39979,37516,0
1638,0,0,39994,37524,0
1639,0,0,40010,37539,0
1640,0,0,40040,37562,0
1641,0,0,40063,37585,0
1642,0,0,40078,37600,0
1643,0,0,40094,37600,0
1644,0,0,40101,37616,0
1645,0,0,40132,37646,0
1646,0,0,40155,37654,0
1647,0,0,40178,37677,0
1648,0,0,40201,37700,0
1649,0,0,40239,37730,0
1650,0,0,40277,37753,0
1651,0,0,40308,37769,0
1652,0,0,40331,37784,0
1653,0,0,40346,37799,0
1654,0,0,40361,37807,0
1655,0,0,40384,37822,0
1656,0,0,40400,37838,0
1657,0,0,40461,37876,0
1658,0,0,40499,37899,0
1659,0,0,40522,37906,0
1660,0,0,40530,37914,0
1661,0,0,40545,37922,0
1662,0,0,40560,37937,0
1663,0,0,40591,37960,0
1664,0,0,40606,37968,0
1665,0,0,40622,37975,0
1666,0,0,40637,37991,0
1667,0,0,40675,38006,0
1668,0,0,40690,38021,0
1669,0,0,40729,38044,0
1670,0,0,40782,38090,0
1671,0,0,40828,38121,0
1672,0,0,40851,38136,0
1673,0,0,40874,38159,0
1674,0,0,40912,38182,0
1675,0,0,40950,38205,0
1676,0,0,40996,38235,0
1677,0,0,41035,38258,0
1678,0,0,41058,38274,0
1679,0,0,41065,38281,0
1680,0,0,41088,38297,0
1681,0,0,41111,38304,0
1682,0,0,41134,38335,0
1683,0,0,41188,38365,0
1684,0,0,41218,38381,0
1685,0,0,41302,38419,0
1686,0,0,41356,38457,0
1687,0,0,41409,38488,0
1688,0,0,41463,38518,0
1689,0,0,41486,38541,0
1690,0,0,41517,38564,0
1691,0,0,41540,38580,0
1692,0,0,41570,38603,0
1693,0,0,41608,38633,0
1694,0,0,41624,38648,0
1695,0,0,41624,38656,0
1696,0,0,41631,38656,0
1697,0,0,41639,38664,0
1698,0,0,41647,38679,0
1699,0,0,41654,38687,0
1700,0,0,41654,38702,0
1701,0,0,41662,38710,0
1702,0,0,41693,38733,0
1703,0,0,41715,38756,0
1704,0,0,41731,38779,0
1705,0,0,41746,38794,0
1706,0,0,41769,38809,0
1707,0,0,41800,38840,0
1708,0,0,41823,38863,0
1709,0,0,41838,38878,0
1710,0,0,41868,38909,0
1711,0,0,41907,38932,0
1712,0,0,41953,38970,0
1713,0,0,41968,38977,0
1714,0,0,41999,38993,0
1715,0,0,42029,39023,0
1716,0,0,42052,39046,0
1717,0,0,42090,39077,0
1718,0,0,42129,39115,0
1719,0,0,42167,39138,0
1720,0,0,42213,39184,0
1721,0,0,42259,39215,0
1722,0,0,42289,39230,0
1723,0,0,42343,39276,0
1724,0,0,42396,39306,0
1725,0,0,42427,39329,0
1726,0,0,42465,39360,0
1727,0,0,42496,39383,0
1728,0,0,42519,39406,0
1729,0,0,42549,39429,0
1730,0,0,42565,39444,0
1731,0,0,42595,39475,0
1732,0,0,42633,39513,0
1733,0,0,42641,39520,0
1734,0,0,42672,39543,0
1735,0,0,42687,39558,0
1736,0,0,42695,39566,0
1737,0,0,42702,39574,0
1738,0,0,42725,39581,0
1739,0,0,42725,39589,0
1740,0,0,42740,39597,0
1741,0,0,42756,39620,0
1742,0,0,42779,39635,0
1743,0,0,42786,39643,0
1744,0,0,42794,39650,0
1745,0,0,42802,39658,0
1746,0,0,42809,39666,0
1747,0,0,42817,39681,0
1748,0,0,42840,39704,0
1749,0,0,42855,39711,0
1750,0,0,42878,39734,0
1751,0,0,42893,39750,0
1752,0,0,42909,39773,0
1753,0,0,42932,39788,0
1754,0,0,42939,39796,0
1755,0,0,42947,39803,0
1756,0,0,42962,39819,0
1757,0,0,42962,39826,0
1758,0,0,42978,39841,0
1759,0,0,42993,39864,0
1760,0,0,43001,39880,0
1761,0,0,43016,39910,0
1762,0,0,43024,39926,0
1763,0,0,43039,39949,0
1764,0,0,43054,39964,0
1765,0,0,43062,39987,0
1766,0,0,43085,40017,0
1767,0,0,43100,40048,0
1768,0,0,43123,40071,0
1769,0,0,43131,40086,0
1770,0,0,43138,40102,0
1771,0,0,43138,40117,0
1772,0,0,43154,40132,0
1773,0,0,43161,40163,0
1774,0,0,43169,40178,0
1775,0,0,43177,40193,0
1776,0,0,43184,40216,0
1777,0,0,43192,40232,0
1778,0,0,43192,40239,0
1779,0,0,43199,40262,0
1780,0,0,43207,40278,0
1781,0,0,43222,40308,0
1782,0,0,43230,40323,0
1783,0,0,43238,40346,0
1784,0,0,43253,40369,0
1785,0,0,43253,40377,0
1786,0,0,43261,40400,0
1787,0,0,43268,40415,0
1788,0,0,43268,40423,0
1789,0,0,43268,40431,0
1790,0,0,43268,40461,0
1791,0,0,43268,40476,0
1792,0,0,43268,40492,0
1793,0,0,43276,40515,0
1794,0,0,43284,40530,0
1795,0,0,43291,40561,0
1796,0,0,43291,40584,0
1797,0,0,43291,40591,0
1798,0,0,43299,40614,0
1799,0,0,43299,40622,0
1800,0,0,43307,40645,0
1801,0,0,43314,40668,0
1802,0,0,43314,40683,0
1803,0,0,43314,40706,0
1804,0,0,43322,40737,0
1805,0,0,43330,40752,0
1806,0,0,43330,40782,0
1807,0,0,43337,40821,0
1808,0,0,43337,40836,0
1809,0,0,43337,40859,0
1810,0,0,43337,40867,0
1811,0,0,43337,40882,0
1812,0,0,43345,40912,0
1813,0,0,43345,40935,0
1814,0,0,43345,40958,0
1815,0,0,43345,40966,0
1816,0,0,43345,40974,0
1817,0,0,43345,40981,0
1818,0,0,43345,40989,0
1819,0,0,43345,41004,0
1820,0,0,43345,41012,0
1821,0,0,43345,41020,0
1822,0,0,43345,41027,0
1823,0,0,43345,41035,0
1824,0,0,43345,41043,0
1825,0,0,43345,41050,0
1826,0,0,43337,41050,0
1827,0,0,43330,41058,0
1828,0,0,43307,41073,0
1829,0,0,43291,41073,0
1830,0,0,43268,41081,0
1831,0,0,43261,41088,0
1832,0,0,43253,41088,0
1833,0,0,43238,41096,0
1834,0,0,43215,41096,0
1835,0,0,43199,41096,0
1836,0,0,43184,41104,0
1837,0,0,43177,41104,0
1838,0,0,43169,41104,0
1839,0,0,43154,41111,0
1840,0,0,43138,41111,0
1841,0,0,43131,41111,0
1842,0,0,43108,41119,0
1843,0,0,43100,41119,0
1844,0,0,43069,41119,0
1845,0,0,43054,41127,0
1846,0,0,43039,41127,0
1847,0,0,43016,41127,0
1848,0,0,43001,41127,0
1849,0,0,42978,41127,0
1850,0,0,42962,41127,0
1851,0,0,42932,41134,0
1852,0,0,42901,41134,0
1853,0,0,42878,41134,0
1854,0,0,42848,41134,0
1855,0,0,42825,41134,0
1856,0,0,42794,41134,0
1857,0,0,42756,41134,0
1858,0,0,42733,41134,0
1859,0,0,42702,41134,0
1860,0,0,42695,41134,0
1861,0,0,42679,41134,0
1862,0,0,42664,41134,0
1863,0,0,42656,41134,0
1864,0,0,42649,41134,0
1865,0,0,42626,41134,0
1866,0,0,42603,41134,0
1867,0,0,42587,41134,0
1868,0,0,42572,41134,0
1869,0,0,42565,41134,0
1870,0,0,42557,41134,0
1871,0,0,42542,41134,0
1872,0,0,42511,41134,0
1873,0,0,42480,41134,0
1874,0,0,42457,41134,0
1875,0,0,42434,41134,0
1876,0,0,42427,41134,0
1877,0,0,42412,41134,0
1878,0,0,42404,41134,0
1879,0,0,42389,41134,0
1880,0,0,42381,41134,0
1881,0,0,42350,41134,0
1882,0,0,42320,41134,0
1883,0,0,42251,41134,0
1884,0,0,42213,41134,0
1885,0,0,42167,41134,0
1886,0,0,42121,41134,0
1887,0,0,42075,41134,0
1888,0,0,42006,41134,0
1889,0,0,41983,41127,0
1890,0,0,41960,41127,0
1891,0,0,41945,41127,0
1892,0,0,41899,41119,0
1893,0,0,41884,41119,0
1894,0,0,41868,41111,0
1895,0,0,41861,41111,0
1896,0,0,41891,41076,0
1897,0,1,35019,31945,0
1898,0,1,35006,31941,0
1899,0,1,34998,31936,0
1900,0,1,34991,31936,0
1901,0,1,34976,31932,0
1902,0,1,34964,31928,0
1903,0,1,34955,31924,0
1904,0,1,34940,31919,0
1905,0,1,34932,31915,0
1906,0,1,34923,31913,0
1907,0,1,34915,31909,0
1908,0,1,34908,31907,0
1909,0,1,34900,31905,0
1910,0,1,34891,31900,0
1911,0,1,34889,31898,0
1912,0,1,34879,31896,0
1913,0,1,34866,31892,0
1914,0,1,34855,31890,0
1915,0,1,34845,31885,0
1916,0,1,34834,31881,0
1917,0,1,34825,31879,0
1918,0,1,34813,31873,0
1919,0,1,34802,31868,0
1920,0,1,34787,31866,0
1921,0,1,34776,31862,0
1922,0,1,34774,31860,0
1923,0,1,34764,31858,0
1924,0,1,34753,31856,0
1925,0,1,34745,31854,0
1926,0,1,34736,31849,0
1927,0,1,34730,31847,0
1928,0,1,34719,31845,0
1929,0,1,34713,31841,0
1930,0,1,34702,31839,0
1931,0,1,34693,31834,0
1932,0,1,34687,31832,0
1933,0,1,34681,31830,0
1934,0,1,34676,31830,0
1935,0,1,34670,31826,0
1936,0,1,34659,31822,0
1937,0,1,34655,31822,0
1938,0,1,34651,31819,0
1939,0,1,34645,31817,0
1940,0,1,34636,31813,0
1941,0,1,34628,31813,0
1942,0,1,34621,31809,0
1943,0,1,34610,31807,0
1944,0,1,34604,31802,0
1945,0,1,34600,31802,0
1946,0,1,34596,31802,0
1947,0,1,34591,31800,0
1948,0,1,34587,31798,0
1949,0,1,34583,31798,0
1950,0,1,34576,31796,0
1951,0,1,34572,31794,0
1952,0,1,34568,31792,0
1953,0,1,34562,31792,0
1954,0,1,34553,31788,0
1955,0,1,34547,31785,0
1956,0,1,34542,31783,0
1957,0,1,34536,31783,0
1958,0,1,34534,31783,0
1959,0,1,34528,31781,0
1960,0,1,34521,31777,0
1961,0,1,34510,31775,0
1962,0,1,34502,31771,0
1963,0,1,34493,31766,0
1964,0,1,34485,31764,0
1965,0,1,34481,31764,0
1966,0,1,34474,31760,0
1967,0,1,34472,31760,0
1968,0,1,34468,31758,0
1969,0,1,34464,31756,0
1970,0,1,34462,31754,0
1971,0,1,34455,31754,0
1972,0,1,34449,31749,0
1973,0,1,34442,31747,0
1974,0,1,34434,31745,0
1975,0,1,34428,31741,0
1976,0,1,34421,31739,0
1977,0,1,34417,31736,0
1978,0,1,34410,31734,0
1979,0,1,34406,31732,0
1980,0,1,34404,31730,0
1981,0,1,34400,31728,0
1982,0,1,34398,31728,0
1983,0,1,34393,31726,0
1984,0,1,34387,31722,0
1985,0,1,34383,31722,0
1986,0,1,34374,31717,0
1987,0,1,34370,31715,0
1988,0,1,34366,31713,0
1989,0,1,34362,31711,0
1990,0,1,34359,31709,0
1991,0,1,34357,31709,0
1992,0,1,34355,31707,0
1993,0,1,34353,31705,0
1994,0,1,34351,31705,0
1995,0,1,34349,31705,0
1996,0,1,34345,31700,0
1997,0,1,34338,31700,0
1998,0,1,34334,31698,0
1999,0,1,34328,31696,0
2000,0,1,34323,31694,0
2001,0,1,34319,31694,0
2002,0,1,34315,31692,0
2003,0,1,34310,31690,0
2004,0,1,34308,31690,0
2005,0,1,34304,31688,0
2006,0,1,34300,31685,0
2007,0,1,34293,31683,0
2008,0,1,34291,31683,0
2009,0,1,34289,31681,0
2010,0,1,34285,31679,0
2011,0,1,34281,31679,0
2012,0,1,34274,31677,0
2013,0,1,34272,31675,0
2014,0,1,34268,31673,0
2015,0,1,34264,31673,0
2016,0,1,34259,31671,0
2017,0,1,34255,31668,0
2018,0,1,34253,31668,0
2019,0,1,34249,31666,0
2020,0,1,34245,31664,0
2021,0,1,34240,31662,0
2022,0,1,34238,31662,0
2023,0,1,34234,31660,0
2024,0,1,34230,31658,0
2025,0,1,34225,31658,0
2026,0,1,34219,31656,0
2027,0,1,34217,31654,0
2028,0,1,34210,31651,0
2029,0,1,34206,31649,0
2030,0,1,34202,31647,0
2031,0,1,34200,31647,0
2032,0,1,34196,31645,0
2033,0,1,34193,31643,0
2034,0,1,34189,31641,0
2035,0,1,34183,31641,0
2036,0,1,34176,31636,0
2037,0,1,34172,31634,0
2038,0,1,34164,31628,0
2039,0,1,34162,31628,0
2040,0,1,34159,31626,0
2041,0,1,34155,31624,0
2042,0,1,34151,31622,0
2043,0,1,34147,31622,0
2044,0,1,34140,31619,0
2045,0,1,34138,31617,0
2046,0,1,34132,31615,0
2047,0,1,34130,31615,0
2048,0,1,34128,31615,0
2049,0,1,34123,31613,0
2050,0,1,34117,31611,0
2051,0,1,34113,31607,0
2052,0,1,34106,31605,0
2053,0,1,34100,31605,0
2054,0,1,34098,31600,0
2055,0,1,34093,31600,0
2056,0,1,34089,31598,0
2057,0,1,34083,31596,0
2058,0,1,34079,31594,0
2059,0,1,34074,31592,0
2060,0,1,34072,31590,0
2061,0,1,34068,31588,0
2062,0,1,34064,31585,0
2063,0,1,34057,31583,0
2064,0,1,34051,31581,0
2065,0,1,34049,31581,0
2066,0,1,34042,31579,0
2067,0,1,34038,31577,0
2068,0,1,34036,31575,0
2069,0,1,34032,31573,0
2070,0,1,34028,31571,0
2071,0,1,34023,31568,0
2072,0,1,34017,31566,0
2073,0,1,34015,31564,0
2074,0,1,34010,31562,0
2075,0,1,34004,31560,0
2076,0,1,34000,31560,0
2077,0,1,33993,31556,0
2078,0,1,33989,31556,0
2079,0,1,33987,31554,0
2080,0,1,33983,31554,0
2081,0,1,33976,31549,0
2082,0,1,33970,31549,0
2083,0,1,33968,31547,0
2084,0,1,33962,31543,0
2085,0,1,33957,31543,0
2086,0,1,33955,31541,0
2087,0,1,33953,31539,0
2088,0,1,33949,31539,0
2089,0,1,33947,31536,0
2090,0,1,33938,31532,0
2091,0,1,33930,31530,0
2092,0,1,33923,31528,0
2093,0,1,33921,31526,0
2094,0,1,33917,31524,0
2095,0,1,33913,31524,0
2096,0,1,33908,31522,0
2097,0,1,33904,31519,0
2098,0,1,33900,31517,0
2099,0,1,33893,31515,0
2100,0,1,33887,31511,0
2101,0,1,33881,31509,0
2102,0,1,33876,31507,0
2103,0,1,33872,31505,0
2104,0,1,33868,31502,0
2105,0,1,33866,31498,0
2106,0,1,33862,31498,0
2107,0,1,33862,31496,0
2108,0,1,33855,31494,0
2109,0,1,33851,31492,0
2110,0,1,33847,31488,0
2111,0,1,33845,31485,0
2112,0,1,33842,31485,0
2113,0,1,33840,31483,0
2114,0,1,33836,31483,0
2115,0,1,33834,31481,0
2116,0,1,33830,31479,0
2117,0,1,33823,31477,0
2118,0,1,33819,31475,0
2119,0,1,33813,31471,0
2120,0,1,33808,31471,0
2121,0,1,33804,31466,0
2122,0,1,33800,31464,0
2123,0,1,33796,31462,0
2124,0,1,33789,31460,0
2125,0,1,33783,31458,0
2126,0,1,33779,31454,0
2127,0,1,33772,31454,0
2128,0,1,33768,31449,0
2129,0,1,33762,31447,0
2130,0,1,33755,31443,0
2131,0,1,33751,31441,0
2132,0,1,33745,31441,0
2133,0,1,33742,31439,0
2134,0,1,33738,31436,0
2135,0,1,33736,31436,0
2136,0,1,33732,31432,0
2137,0,1,33725,31430,0
2138,0,1,33721,31430,0
2139,0,1,33715,31426,0
2140,0,1,33706,31422,0
2141,0,1,33696,31419,0
2142,0,1,33691,31417,0
2143,0,1,33687,31415,0
2144,0,1,33685,31413,0
2145,0,1,33681,31413,0
2146,0,1,33681,31411,0
2147,0,1,33674,31409,0
2148,0,1,33670,31409,0
2149,0,1,33666,31409,0
2150,0,1,33662,31407,0
2151,0,1,33657,31405,0
2152,0,1,33653,31405,0
2153,0,1,33651,31405,0
2154,0,1,33647,31405,0
2155,0,1,33642,31405,0
2156,0,1,33640,31405,0
2157,0,1,33636,31405,0
2158,0,1,33632,31405,0
2159,0,1,33628,31405,0
2160,0,1,33625,31405,0
2161,0,1,33621,31405,0
2162,0,1,33619,31405,0
2163,0,1,33617,31405,0
2164,0,1,33613,31405,0
2165,0,1,33610,31405,0
2166,0,1,33606,31405,0
2167,0,1,33602,31407,0
2168,0,1,33596,31407,0
2169,0,1,33589,31407,0
2170,0,1,33587,31407,0
2171,0,1,33585,31409,0
2172,0,1,33583,31409,0
2173,0,1,33581,31409,0
2174,0,1,33579,31409,0
2175,0,1,33579,31411,0
2176,0,1,33576,31413,0
2177,0,1,33574,31415,0
2178,0,1,33574,31417,0
2179,0,1,33572,31419,0
2180,0,1,33572,31422,0
2181,0,1,33572,31424,0
2182,0,1,33572,31428,0
2183,0,1,33572,31430,0
2184,0,1,33572,31432,0
2185,0,1,33572,31436,0
2186,0,1,33572,31439,0
2187,0,1,33572,31443,0
2188,0,1,33572,31447,0
2189,0,1,33572,31449,0
2190,0,1,33572,31451,0
2191,0,1,33572,31454,0
2192,0,1,33572,31456,0
2193,0,1,33574,31458,0
2194,0,1,33576,31460,0
2195,0,1,33581,31464,0
2196,0,1,33585,31466,0
2197,0,1,33589,31473,0
2198,0,1,33589,31475,0
2199,0,1,33591,31473,0
2200,0,1,33598,31477,0
2201,0,1,33600,31479,0
2202,0,1,33602,31479,0
2203,0,1,33604,31481,0
2204,0,1,33610,31483,0
2205,0,1,33613,31483,0
